ID1,ID2,EdgeType,Score,Annotation
8756,8758,MS1 annotation,3,[M+Na]+ [M+H]+ dm/z=21.98197
8763,8764,MS1 annotation,3,[M+H-H2O]+ [M+Na]+ dm/z=39.99283
8763,8766,MS1 annotation,3,[M+K]+ [M+Na]+ dm/z=15.97408
8764,8766,MS1 annotation,3,[M+K]+ [M+H-H2O]+ dm/z=55.96692
8765,8768,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.98185
8783,8849,MS1 annotation,2,[M+K]+ [M+Na]+ dm/z=15.97389
8799,8811,MS1 annotation,3,[M+H-H2O]+ [M-H+2Na]+ dm/z=61.97442
8799,8801,MS1 annotation,3,[M+Na]+ [M-H+2Na]+ dm/z=21.98189
8799,8801,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.98189
8801,8811,MS1 annotation,3,[M+H-H2O]+ [M+Na]+ dm/z=39.99253
8806,8850,MS1 annotation,2,[M+Na]+ [M+H-H2O]+ dm/z=39.99373
8823,8841,MS1 annotation,6,[M+K]+ [M+Na]+ dm/z=15.97427
8823,8833,MS1 annotation,6,[M+NH4]+ [M+Na]+ dm/z=4.95538
8823,8839,MS1 annotation,6,[M-H+2Na]+ [M+Na]+ dm/z=21.98192
8823,8840,MS1 annotation,6,[M+H]+ [M+Na]+ dm/z=21.98187
8823,8836,MS1 annotation,6,[M+H-H2O]+ [M+Na]+ dm/z=39.99247
8827,8846,MS1 annotation,5,[M+NH4]+ [M+Na]+ dm/z=4.95534
8827,8830,MS1 annotation,5,[M+K]+ [M+Na]+ dm/z=15.97437
8827,8842,MS1 annotation,5,[M+H-H2O]+ [M+Na]+ dm/z=39.99343
8827,8847,MS1 annotation,5,[M+H]+ [M+Na]+ dm/z=21.98234
8830,8846,MS1 annotation,5,[M+NH4]+ [M+K]+ dm/z=20.92972
8830,8842,MS1 annotation,5,[M+H-H2O]+ [M+K]+ dm/z=55.96781
8830,8847,MS1 annotation,5,[M+H]+ [M+K]+ dm/z=37.95672
8833,8841,MS1 annotation,6,[M+K]+ [M+NH4]+ dm/z=20.92965
8833,8839,MS1 annotation,6,[M-H+2Na]+ [M+NH4]+ dm/z=26.9373
8833,8840,MS1 annotation,6,[M+H]+ [M+NH4]+ dm/z=17.02649
8833,8836,MS1 annotation,6,[M+H-H2O]+ [M+NH4]+ dm/z=35.03709
8836,8841,MS1 annotation,6,[M+K]+ [M+H-H2O]+ dm/z=55.96673
8836,8839,MS1 annotation,6,[M-H+2Na]+ [M+H-H2O]+ dm/z=61.97438
8836,8840,MS1 annotation,6,[M+H]+ [M+H-H2O]+ dm/z=18.0106
8839,8841,MS1 annotation,6,[M+K]+ [M-H+2Na]+ dm/z=6.00765
8839,8840,MS1 annotation,6,[M+H]+ [M-H+2Na]+ dm/z=43.96379
8840,8841,MS1 annotation,6,[M+K]+ [M+H]+ dm/z=37.95614
8842,8846,MS1 annotation,5,[M+NH4]+ [M+H-H2O]+ dm/z=35.03809
8842,8847,MS1 annotation,5,[M+H]+ [M+H-H2O]+ dm/z=18.01109
8845,8848,MS1 annotation,2,[M+Na]+ [M+NH4]+ dm/z=4.9547
8846,8847,MS1 annotation,5,[M+H]+ [M+NH4]+ dm/z=17.027
8863,8867,MS1 annotation,3,[M+NH4]+ [M+Na]+ dm/z=4.95536
8863,8866,MS1 annotation,3,[M+K]+ [M+Na]+ dm/z=15.97414
8866,8867,MS1 annotation,3,[M+NH4]+ [M+K]+ dm/z=20.92951
8878,8879,MS1 annotation,2,[M+H-H2O]+ [M+Na]+ dm/z=39.99345
8883,8886,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.98216
8894,8909,MS1 annotation,5,[M+Na]+ [M+K]+ dm/z=15.9739
8894,8912,MS1 annotation,5,[M+H]+ [M+K]+ dm/z=37.95591
8894,8896,MS1 annotation,5,[M-H+2Na]+ [M+K]+ dm/z=6.00802
8894,8914,MS1 annotation,5,[M+H-H2O]+ [M+K]+ dm/z=55.96646
8896,8909,MS1 annotation,5,[M+Na]+ [M-H+2Na]+ dm/z=21.98191
8896,8912,MS1 annotation,5,[M+H]+ [M-H+2Na]+ dm/z=43.96393
8896,8914,MS1 annotation,5,[M+H-H2O]+ [M-H+2Na]+ dm/z=61.97447
8899,8905,MS1 annotation,2,[M+Na]+ [M+H-H2O]+ dm/z=39.99259
8900,8917,MS1 annotation,4,[M+K]+ [M+H]+ dm/z=37.95626
8900,8925,MS1 annotation,4,[M+H-H2O]+ [M+H]+ dm/z=18.01131
8900,8923,MS1 annotation,4,[M+Na]+ [M+H]+ dm/z=21.98215
8902,8903,MS1 annotation,2,[M+Na]+ [M+H-H2O]+ dm/z=39.99302
8909,8912,MS1 annotation,5,[M+H]+ [M+Na]+ dm/z=21.98201
8909,8914,MS1 annotation,5,[M+H-H2O]+ [M+Na]+ dm/z=39.99256
8912,8914,MS1 annotation,5,[M+H-H2O]+ [M+H]+ dm/z=18.01054
8917,8925,MS1 annotation,4,[M+H-H2O]+ [M+K]+ dm/z=55.96756
8917,8923,MS1 annotation,4,[M+Na]+ [M+K]+ dm/z=15.9741
8923,8925,MS1 annotation,4,[M+H-H2O]+ [M+Na]+ dm/z=39.99346
8924,8932,MS1 annotation,4,[M+H]+ [M+H-H2O]+ dm/z=18.01086
8924,8930,MS1 annotation,4,[M+K]+ [M+H-H2O]+ dm/z=55.96698
8924,8933,MS1 annotation,4,[M+Na]+ [M+H-H2O]+ dm/z=39.99283
8930,8932,MS1 annotation,4,[M+H]+ [M+K]+ dm/z=37.95612
8930,8933,MS1 annotation,4,[M+Na]+ [M+K]+ dm/z=15.97415
8932,8933,MS1 annotation,4,[M+Na]+ [M+H]+ dm/z=21.98197
8942,8956,MS1 annotation,5,[M+Na]+ [M+H-H2O]+ dm/z=39.9922
8942,8958,MS1 annotation,5,[M+H]+ [M+H-H2O]+ dm/z=18.01063
8942,8948,MS1 annotation,5,[M+NH4]+ [M+H-H2O]+ dm/z=35.03763
8942,8946,MS1 annotation,5,[M+K]+ [M+H-H2O]+ dm/z=55.96789
8946,8956,MS1 annotation,5,[M+Na]+ [M+K]+ dm/z=15.97569
8946,8958,MS1 annotation,5,[M+H]+ [M+K]+ dm/z=37.95726
8946,8948,MS1 annotation,5,[M+NH4]+ [M+K]+ dm/z=20.93026
8948,8956,MS1 annotation,5,[M+Na]+ [M+NH4]+ dm/z=4.95457
8948,8958,MS1 annotation,5,[M+H]+ [M+NH4]+ dm/z=17.027
8949,8967,MS1 annotation,2,[M+NH4]+ [2M+Na]+ dm/z=322.11739
8951,8978,MS1 annotation,3,[M+H-H2O]+ [M+K]+ dm/z=55.96821
8951,8965,MS1 annotation,3,[M+NH4]+ [M+K]+ dm/z=20.92984
8956,8958,MS1 annotation,5,[M+H]+ [M+Na]+ dm/z=21.98157
8959,8966,MS1 annotation,3,[M+NH4]+ [M+H]+ dm/z=17.02651
8959,8961,MS1 annotation,3,[M+H-H2O]+ [M+H]+ dm/z=18.01058
8961,8966,MS1 annotation,3,[M+NH4]+ [M+H-H2O]+ dm/z=35.03709
8964,8973,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.98197
8965,8978,MS1 annotation,3,[M+H-H2O]+ [M+NH4]+ dm/z=35.03837
8966,8979,MS1 annotation,2,[M+Na]+ [M+H]+ dm/z=21.98182
8981,8982,MS1 annotation,5,[M+K]+ [M+NH4]+ dm/z=20.92951
8981,9065,MS1 annotation,5,[M+H]+ [M+NH4]+ dm/z=17.02656
8981,9017,MS1 annotation,5,[M+Na]+ [M+NH4]+ dm/z=4.95536
8981,8986,MS1 annotation,5,[M+H-H2O]+ [M+NH4]+ dm/z=35.03707
8982,9065,MS1 annotation,5,[M+H]+ [M+K]+ dm/z=37.95607
8982,9017,MS1 annotation,5,[M+Na]+ [M+K]+ dm/z=15.97415
8982,8986,MS1 annotation,5,[M+H-H2O]+ [M+K]+ dm/z=55.96658
8986,9065,MS1 annotation,5,[M+H]+ [M+H-H2O]+ dm/z=18.01051
8986,9017,MS1 annotation,5,[M+Na]+ [M+H-H2O]+ dm/z=39.99243
9001,9010,MS1 annotation,2,[M+K]+ [M+Na]+ dm/z=15.97375
9002,9003,MS1 annotation,4,[M+Na]+ [M+H-H2O]+ dm/z=39.99222
9002,9025,MS1 annotation,4,[M+K]+ [M+H-H2O]+ dm/z=55.96659
9002,9005,MS1 annotation,4,[M+H]+ [M+H-H2O]+ dm/z=18.0105
9003,9025,MS1 annotation,4,[M+K]+ [M+Na]+ dm/z=15.97437
9003,9005,MS1 annotation,4,[M+H]+ [M+Na]+ dm/z=21.98172
9005,9025,MS1 annotation,4,[M+K]+ [M+H]+ dm/z=37.95609
9017,9065,MS1 annotation,5,[M+H]+ [M+Na]+ dm/z=21.98192
9040,9050,MS1 annotation,2,[M+Na]+ [M+H]+ dm/z=21.982
9041,9051,MS1 annotation,4,[M+NH4]+ [M+K]+ dm/z=20.92973
9041,9057,MS1 annotation,4,[M+Na]+ [M+K]+ dm/z=15.97406
9041,9042,MS1 annotation,4,[M+H-H2O]+ [M+K]+ dm/z=55.96794
9042,9051,MS1 annotation,4,[M+NH4]+ [M+H-H2O]+ dm/z=35.03821
9042,9057,MS1 annotation,4,[M+Na]+ [M+H-H2O]+ dm/z=39.99388
9051,9057,MS1 annotation,4,[M+Na]+ [M+NH4]+ dm/z=4.95567
9052,9063,MS1 annotation,2,[M+Na]+ [M+H-H2O]+ dm/z=39.99451
9060,9061,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.98178
9073,9087,MS1 annotation,2,[M+Na]+ [M+H-H2O]+ dm/z=39.99296
9082,9093,MS1 annotation,5,[M+Na]+ [M+K]+ dm/z=15.97378
9082,9092,MS1 annotation,5,[M+H]+ [M+K]+ dm/z=37.95569
9082,9091,MS1 annotation,5,[M+H-H2O]+ [M+K]+ dm/z=55.96622
9082,9085,MS1 annotation,5,[2M+Na]+ [M+K]+ dm/z=178.12003
9085,9093,MS1 annotation,5,[M+Na]+ [2M+Na]+ dm/z=194.09381
9085,9092,MS1 annotation,5,[M+H]+ [2M+Na]+ dm/z=216.07572
9085,9091,MS1 annotation,5,[M+H-H2O]+ [2M+Na]+ dm/z=234.08625
9091,9093,MS1 annotation,5,[M+Na]+ [M+H-H2O]+ dm/z=39.99244
9091,9092,MS1 annotation,5,[M+H]+ [M+H-H2O]+ dm/z=18.01052
9092,9093,MS1 annotation,5,[M+Na]+ [M+H]+ dm/z=21.98191
9101,9108,MS1 annotation,2,[M+H-H2O]+ [M+Na]+ dm/z=39.99357
9105,9120,MS1 annotation,2,[M+K]+ [M+Na]+ dm/z=15.97452
9122,9123,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.98185
9138,9139,MS1 annotation,4,[M+K]+ [M+H]+ dm/z=37.95608
9138,9142,MS1 annotation,4,[M+Na]+ [M+H]+ dm/z=21.98213
9138,9140,MS1 annotation,4,[M+NH4]+ [M+H]+ dm/z=17.02681
9139,9142,MS1 annotation,4,[M+Na]+ [M+K]+ dm/z=15.97395
9139,9140,MS1 annotation,4,[M+NH4]+ [M+K]+ dm/z=20.92927
9140,9142,MS1 annotation,4,[M+Na]+ [M+NH4]+ dm/z=4.95532
9150,9151,MS1 annotation,2,[M+Na]+ [M+H-H2O]+ dm/z=39.99251
9154,9155,MS1 annotation,2,[M+Na]+ [M+H]+ dm/z=21.9825
9163,9171,MS1 annotation,4,[M+H-H2O]+ [M+Na]+ dm/z=39.99302
9163,9174,MS1 annotation,4,[M+NH4]+ [M+Na]+ dm/z=4.95552
9163,9164,MS1 annotation,4,[M+K]+ [M+Na]+ dm/z=15.97383
9164,9171,MS1 annotation,4,[M+H-H2O]+ [M+K]+ dm/z=55.96685
9164,9174,MS1 annotation,4,[M+NH4]+ [M+K]+ dm/z=20.92935
9171,9174,MS1 annotation,4,[M+NH4]+ [M+H-H2O]+ dm/z=35.0375
9185,9192,MS1 annotation,2,[M+Na]+ [M+H]+ dm/z=21.98045
9187,9196,MS1 annotation,2,[M+NH4]+ [M+Na]+ dm/z=4.95622
9189,9206,MS1 annotation,2,[M+K]+ [M+Na]+ dm/z=15.97412
9190,9193,MS1 annotation,2,[M+H-H2O]+ [M+Na]+ dm/z=39.99455
9198,9204,MS1 annotation,4,[M+Na]+ [M+K]+ dm/z=15.97329
9198,9205,MS1 annotation,4,[M+H]+ [M+K]+ dm/z=37.95562
9198,9203,MS1 annotation,4,[M+NH4]+ [M+K]+ dm/z=20.92816
9202,9209,MS1 annotation,3,[M+Na]+ [M+H-H2O]+ dm/z=39.99401
9202,9210,MS1 annotation,3,[M+K]+ [M+H-H2O]+ dm/z=55.96814
9203,9204,MS1 annotation,4,[M+Na]+ [M+NH4]+ dm/z=4.95487
9203,9205,MS1 annotation,4,[M+H]+ [M+NH4]+ dm/z=17.02746
9204,9205,MS1 annotation,4,[M+H]+ [M+Na]+ dm/z=21.98233
9209,9210,MS1 annotation,3,[M+K]+ [M+Na]+ dm/z=15.97414
9213,9216,MS1 annotation,2,[M+H-H2O]+ [M+Na]+ dm/z=39.99261
9215,9224,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.98204
9217,9218,MS1 annotation,2,[M+Na]+ [M+H]+ dm/z=21.98243
9219,9220,MS1 annotation,2,[M+K]+ [M+Na]+ dm/z=15.97737
9226,9229,MS1 annotation,2,[M+Na]+ [M+H]+ dm/z=21.98207
9260,9267,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.98224
9278,9281,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.9819
9283,9290,MS1 annotation,2,[M+H]+ [M+NH4]+ dm/z=17.02654
9303,9319,MS1 annotation,6,[M+H-H2O]+ [M+K]+ dm/z=55.96724
9303,9316,MS1 annotation,6,[M-H+2Na]+ [M+K]+ dm/z=6.00731
9303,9327,MS1 annotation,6,[M+Na]+ [M+K]+ dm/z=15.97457
9303,9325,MS1 annotation,6,[M+NH4]+ [M+K]+ dm/z=20.92998
9303,9323,MS1 annotation,6,[M+H]+ [M+K]+ dm/z=37.95658
9305,9310,MS1 annotation,4,[M+Na]+ [M+H]+ dm/z=21.98377
9305,9321,MS1 annotation,4,[M+K]+ [M+H]+ dm/z=37.9576
9305,9352,MS1 annotation,4,[M+H-H2O]+ [M+H]+ dm/z=18.00869
9310,9321,MS1 annotation,4,[M+K]+ [M+Na]+ dm/z=15.97383
9310,9352,MS1 annotation,4,[M+H-H2O]+ [M+Na]+ dm/z=39.99246
9315,9357,MS1 annotation,2,[M+Na]+ [M+K]+ dm/z=15.97428
9316,9319,MS1 annotation,6,[M+H-H2O]+ [M-H+2Na]+ dm/z=61.97455
9316,9327,MS1 annotation,6,[M+Na]+ [M-H+2Na]+ dm/z=21.98188
9316,9325,MS1 annotation,6,[M+NH4]+ [M-H+2Na]+ dm/z=26.93729
9316,9323,MS1 annotation,6,[M+H]+ [M-H+2Na]+ dm/z=43.96389
9319,9327,MS1 annotation,6,[M+Na]+ [M+H-H2O]+ dm/z=39.99267
9319,9325,MS1 annotation,6,[M+NH4]+ [M+H-H2O]+ dm/z=35.03725
9319,9323,MS1 annotation,6,[M+H]+ [M+H-H2O]+ dm/z=18.01066
9321,9352,MS1 annotation,4,[M+H-H2O]+ [M+K]+ dm/z=55.96629
9323,9327,MS1 annotation,6,[M+Na]+ [M+H]+ dm/z=21.98201
9323,9325,MS1 annotation,6,[M+NH4]+ [M+H]+ dm/z=17.02659
9325,9327,MS1 annotation,6,[M+Na]+ [M+NH4]+ dm/z=4.95542
9338,9344,MS1 annotation,2,[M+K]+ [M+Na]+ dm/z=15.97386
9340,9343,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.98194
9347,9348,MS1 annotation,4,[M+H]+ [M+H-H2O]+ dm/z=18.01106
9347,9354,MS1 annotation,4,[M+K]+ [M+H-H2O]+ dm/z=55.96751
9347,9349,MS1 annotation,4,[M+Na]+ [M+H-H2O]+ dm/z=39.99365
9348,9354,MS1 annotation,4,[M+K]+ [M+H]+ dm/z=37.95645
9348,9349,MS1 annotation,4,[M+Na]+ [M+H]+ dm/z=21.9826
9349,9354,MS1 annotation,4,[M+K]+ [M+Na]+ dm/z=15.97386
9353,9361,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.98206
9374,9389,MS1 annotation,2,[M+NH4]+ [M+Na]+ dm/z=4.95604
9375,9376,MS1 annotation,2,[M+Na]+ [M+NH4]+ dm/z=4.95509
9382,9427,MS1 annotation,4,[M+H]+ [M+K]+ dm/z=37.95603
9382,9398,MS1 annotation,4,[M+Na]+ [M+K]+ dm/z=15.97382
9382,9412,MS1 annotation,4,[M+H-H2O]+ [M+K]+ dm/z=55.96652
9385,9407,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.98335
9398,9427,MS1 annotation,4,[M+H]+ [M+Na]+ dm/z=21.98221
9398,9412,MS1 annotation,4,[M+H-H2O]+ [M+Na]+ dm/z=39.9927
9412,9427,MS1 annotation,4,[M+H]+ [M+H-H2O]+ dm/z=18.01049
9413,9419,MS1 annotation,5,[M+K]+ [M+Na]+ dm/z=15.97307
9413,9421,MS1 annotation,5,[M+H-H2O]+ [M+Na]+ dm/z=39.99303
9413,9422,MS1 annotation,5,[M+NH4]+ [M+Na]+ dm/z=4.95657
9413,9423,MS1 annotation,5,[M+H]+ [M+Na]+ dm/z=21.98204
9415,9461,MS1 annotation,2,[M+Na]+ [M+H-H2O]+ dm/z=39.99241
9419,9421,MS1 annotation,5,[M+H-H2O]+ [M+K]+ dm/z=55.9661
9419,9422,MS1 annotation,5,[M+NH4]+ [M+K]+ dm/z=20.92964
9419,9423,MS1 annotation,5,[M+H]+ [M+K]+ dm/z=37.95511
9421,9422,MS1 annotation,5,[M+NH4]+ [M+H-H2O]+ dm/z=35.03646
9421,9423,MS1 annotation,5,[M+H]+ [M+H-H2O]+ dm/z=18.01099
9422,9423,MS1 annotation,5,[M+H]+ [M+NH4]+ dm/z=17.02547
9442,9448,MS1 annotation,3,[M+Na]+ [M+H]+ dm/z=21.98261
9442,9493,MS1 annotation,3,[M+K]+ [M+H]+ dm/z=37.957
9446,9475,MS1 annotation,6,[M+NH4]+ [M+H-H2O]+ dm/z=35.03755
9446,9480,MS1 annotation,6,[M+K]+ [M+H-H2O]+ dm/z=55.96715
9446,9457,MS1 annotation,6,[M+H]+ [M+H-H2O]+ dm/z=18.01116
9446,9458,MS1 annotation,6,[M+Na]+ [M+H-H2O]+ dm/z=39.99325
9446,9507,MS1 annotation,6,[2M+Na]+ [M+H-H2O]+ dm/z=510.28202
9448,9493,MS1 annotation,3,[M+K]+ [M+Na]+ dm/z=15.97439
9457,9475,MS1 annotation,6,[M+NH4]+ [M+H]+ dm/z=17.02638
9457,9480,MS1 annotation,6,[M+K]+ [M+H]+ dm/z=37.95599
9457,9458,MS1 annotation,6,[M+Na]+ [M+H]+ dm/z=21.98208
9457,9507,MS1 annotation,6,[2M+Na]+ [M+H]+ dm/z=492.27086
9458,9475,MS1 annotation,6,[M+NH4]+ [M+Na]+ dm/z=4.9557
9458,9480,MS1 annotation,6,[M+K]+ [M+Na]+ dm/z=15.9739
9458,9507,MS1 annotation,6,[2M+Na]+ [M+Na]+ dm/z=470.28877
9462,9464,MS1 annotation,3,[M+Na]+ [M+H-H2O]+ dm/z=39.99244
9462,9463,MS1 annotation,3,[M+H]+ [M+H-H2O]+ dm/z=18.01043
9462,9521,MS1 annotation,2,[M+Na]+ [M+H]+ dm/z=21.98189
9463,9464,MS1 annotation,3,[M+Na]+ [M+H]+ dm/z=21.98201
9466,9467,MS1 annotation,2,[M+K]+ [M+Na]+ dm/z=15.97401
9475,9480,MS1 annotation,6,[M+K]+ [M+NH4]+ dm/z=20.9296
9475,9507,MS1 annotation,6,[2M+Na]+ [M+NH4]+ dm/z=475.24447
9480,9507,MS1 annotation,6,[2M+Na]+ [M+K]+ dm/z=454.31487
9491,9492,MS1 annotation,2,[M+Na]+ [M+H]+ dm/z=21.98202
9518,9525,MS1 annotation,2,[M+K]+ [M+Na]+ dm/z=15.97348
9532,9533,MS1 annotation,2,[M+Na]+ [M+H]+ dm/z=21.98085
9563,9565,MS1 annotation,2,[M+Na]+ [M+H-H2O]+ dm/z=39.99258
9579,9580,MS1 annotation,2,[M+Na]+ [M+H-H2O]+ dm/z=39.99251
9583,9584,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.98203
9598,9609,MS1 annotation,5,[M+H]+ [M+K]+ dm/z=37.9559
9598,9605,MS1 annotation,5,[M-H+2Na]+ [M+K]+ dm/z=6.00806
9598,9600,MS1 annotation,5,[M+Na]+ [M+K]+ dm/z=15.97387
9598,9602,MS1 annotation,5,[M+H-H2O]+ [M+K]+ dm/z=55.96644
9600,9609,MS1 annotation,5,[M+H]+ [M+Na]+ dm/z=21.98203
9600,9605,MS1 annotation,5,[M-H+2Na]+ [M+Na]+ dm/z=21.98193
9600,9602,MS1 annotation,5,[M+H-H2O]+ [M+Na]+ dm/z=39.99257
9602,9609,MS1 annotation,5,[M+H]+ [M+H-H2O]+ dm/z=18.01054
9602,9605,MS1 annotation,5,[M-H+2Na]+ [M+H-H2O]+ dm/z=61.9745
9605,9609,MS1 annotation,5,[M+H]+ [M-H+2Na]+ dm/z=43.96396
9615,9617,MS1 annotation,2,[M+Na]+ [M+NH4]+ dm/z=4.95531
9620,9621,MS1 annotation,2,[M+K]+ [M+Na]+ dm/z=15.97454
9625,9628,MS1 annotation,2,[M+Na]+ [M+H]+ dm/z=21.98204
9626,9631,MS1 annotation,2,[M+H-H2O]+ [M+Na]+ dm/z=39.99265
9630,9633,MS1 annotation,2,[M+Na]+ [M+H-H2O]+ dm/z=39.99252
9663,9687,MS1 annotation,9,[2M-H+2Na]+ [2M+H]+ dm/z=43.9653
9663,9702,MS1 annotation,9,[M-H+2Na]+ [2M+H]+ dm/z=404.17708
9663,9707,MS1 annotation,9,[M+NH4]+ [2M+H]+ dm/z=431.11439
9663,9706,MS1 annotation,9,[M+Na]+ [2M+H]+ dm/z=426.15897
9663,9709,MS1 annotation,9,[M+H]+ [2M+H]+ dm/z=448.14104
9663,9685,MS1 annotation,9,[2M+NH4]+ [2M+H]+ dm/z=17.02747
9663,9668,MS1 annotation,9,[M+K]+ [2M+H]+ dm/z=410.18501
9663,9686,MS1 annotation,9,[2M+Na]+ [2M+H]+ dm/z=21.98179
9668,9687,MS1 annotation,9,[2M-H+2Na]+ [M+K]+ dm/z=454.15031
9668,9702,MS1 annotation,9,[M-H+2Na]+ [M+K]+ dm/z=6.00793
9668,9707,MS1 annotation,9,[M+NH4]+ [M+K]+ dm/z=20.92938
9668,9706,MS1 annotation,9,[M+Na]+ [M+K]+ dm/z=15.97396
9668,9709,MS1 annotation,9,[M+H]+ [M+K]+ dm/z=37.95602
9668,9685,MS1 annotation,9,[2M+NH4]+ [M+K]+ dm/z=427.21248
9668,9686,MS1 annotation,9,[2M+Na]+ [M+K]+ dm/z=432.1668
9672,9696,MS1 annotation,3,[M+H]+ [M+H-H2O]+ dm/z=18.01107
9672,9676,MS1 annotation,3,[M+Na]+ [M+H-H2O]+ dm/z=39.99291
9676,9696,MS1 annotation,3,[M+H]+ [M+Na]+ dm/z=21.98184
9678,9691,MS1 annotation,2,[M+NH4]+ [M+Na]+ dm/z=4.95434
9685,9687,MS1 annotation,9,[2M-H+2Na]+ [2M+NH4]+ dm/z=26.93783
9685,9702,MS1 annotation,9,[M-H+2Na]+ [2M+NH4]+ dm/z=421.20455
9685,9707,MS1 annotation,9,[M+NH4]+ [2M+NH4]+ dm/z=448.14186
9685,9706,MS1 annotation,9,[M+Na]+ [2M+NH4]+ dm/z=443.18644
9685,9709,MS1 annotation,9,[M+H]+ [2M+NH4]+ dm/z=465.1685
9685,9686,MS1 annotation,9,[2M+Na]+ [2M+NH4]+ dm/z=4.95432
9686,9687,MS1 annotation,9,[2M-H+2Na]+ [2M+Na]+ dm/z=21.98351
9686,9702,MS1 annotation,9,[M-H+2Na]+ [2M+Na]+ dm/z=426.15887
9686,9707,MS1 annotation,9,[M+NH4]+ [2M+Na]+ dm/z=453.09618
9686,9706,MS1 annotation,9,[M+Na]+ [2M+Na]+ dm/z=448.14076
9686,9709,MS1 annotation,9,[M+H]+ [2M+Na]+ dm/z=470.12282
9687,9702,MS1 annotation,9,[M-H+2Na]+ [2M-H+2Na]+ dm/z=448.14238
9687,9707,MS1 annotation,9,[M+NH4]+ [2M-H+2Na]+ dm/z=475.07969
9687,9706,MS1 annotation,9,[M+Na]+ [2M-H+2Na]+ dm/z=470.12427
9687,9709,MS1 annotation,9,[M+H]+ [2M-H+2Na]+ dm/z=492.10633
9689,9699,MS1 annotation,2,[M+Na]+ [M+H]+ dm/z=21.98183
9689,9697,MS1 annotation,2,[M+Na]+ [M+K]+ dm/z=15.97226
9697,9699,MS1 annotation,2,[M+K]+ [M+H]+ dm/z=37.95409
9702,9707,MS1 annotation,9,[M+NH4]+ [M-H+2Na]+ dm/z=26.93731
9702,9706,MS1 annotation,9,[M+Na]+ [M-H+2Na]+ dm/z=21.98189
9702,9709,MS1 annotation,9,[M+H]+ [M-H+2Na]+ dm/z=43.96395
9704,9717,MS1 annotation,3,[M+H]+ [M+Na]+ dm/z=21.98066
9704,9720,MS1 annotation,3,[M+NH4]+ [M+Na]+ dm/z=4.95417
9706,9707,MS1 annotation,9,[M+NH4]+ [M+Na]+ dm/z=4.95542
9706,9709,MS1 annotation,9,[M+H]+ [M+Na]+ dm/z=21.98207
9707,9709,MS1 annotation,9,[M+H]+ [M+NH4]+ dm/z=17.02664
9717,9720,MS1 annotation,3,[M+NH4]+ [M+H]+ dm/z=17.02649
9743,9746,MS1 annotation,3,[M+Na]+ [M+NH4]+ dm/z=4.95547
9743,9745,MS1 annotation,3,[M+H]+ [M+NH4]+ dm/z=17.02645
9745,9746,MS1 annotation,3,[M+Na]+ [M+H]+ dm/z=21.98192
9760,9761,MS1 annotation,2,[M+H-H2O]+ [M+Na]+ dm/z=39.99319
9764,9778,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.98212
9788,9791,MS1 annotation,4,[M+Na]+ [M+H]+ dm/z=21.98202
9788,9792,MS1 annotation,4,[M+K]+ [M+H]+ dm/z=37.95592
9788,9794,MS1 annotation,4,[M+H-H2O]+ [M+H]+ dm/z=18.01062
9791,9792,MS1 annotation,4,[M+K]+ [M+Na]+ dm/z=15.9739
9791,9794,MS1 annotation,4,[M+H-H2O]+ [M+Na]+ dm/z=39.99264
9792,9794,MS1 annotation,4,[M+H-H2O]+ [M+K]+ dm/z=55.96654
9822,9823,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.98188
9825,9829,MS1 annotation,2,[M+Na]+ [M+H]+ dm/z=21.98195
9833,9836,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.98187
9834,9835,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.982
9839,9840,MS1 annotation,2,[M+Na]+ [M+H]+ dm/z=21.98202
9854,9859,MS1 annotation,2,[M+Na]+ [M+H-H2O]+ dm/z=39.99421
9862,9865,MS1 annotation,4,[M+H-H2O]+ [M+Na]+ dm/z=39.9926
9862,9866,MS1 annotation,4,[M+NH4]+ [M+Na]+ dm/z=4.95539
9862,9869,MS1 annotation,4,[M+K]+ [M+Na]+ dm/z=15.97386
9865,9866,MS1 annotation,4,[M+NH4]+ [M+H-H2O]+ dm/z=35.03721
9865,9869,MS1 annotation,4,[M+K]+ [M+H-H2O]+ dm/z=55.96646
9866,9869,MS1 annotation,4,[M+K]+ [M+NH4]+ dm/z=20.92925
9874,9876,MS1 annotation,2,[M+Na]+ [M+H-H2O]+ dm/z=39.99276
